text,font_size,len_chars,is_upper,page_num,font_count,is_bold,x0,x1,y0,y1,label
Example 5.1,13.0,11,0,3,1,0,456.55499999999995,516.5578999999999,715.7770000000002,728.7770000000002,H3
Example 5.1,13.0,11,0,3,1,0,456.35999999999996,516.3629,715.5820000000001,728.5820000000001,H3
Example 5.1,13.0,11,0,3,1,0,456.55499999999995,516.5578999999999,715.3870000000002,728.3870000000002,H3
Example 5.1,13.0,11,0,3,1,0,456.16990499999997,516.1728049999999,715.3870000000002,728.3870000000002,H3
Formula,9.5,7,0,3,1,0,123.36,169.0822,678.764,688.264,body
Moles of AgCl precipitated per mole of,9.5,38,0,3,1,0,217.8,436.09299999999985,678.764,688.264,body
the compounds with excess AgNO3,9.370967741935484,31,0,3,1,0,217.8,417.39,666.676,676.864,body
(i)PdCl2.4NH3,8.884615384615385,13,0,3,1,0,108.12,174.17,642.7145,653.0505,body
(ii)NiCl2.6H2O,8.928571428571429,14,0,3,1,0,105.11999999999998,172.71999999999994,628.3145000000001,638.6505000000001,body
(iii)PtCl4.2HCl,9.233333333333333,15,0,3,1,0,102.11999999999998,171.9612,613.9145000000001,624.2505000000001,body
(iv)CoCl3.4NH3,8.928571428571429,14,0,3,1,0,102.95999999999998,174.88999999999996,599.5145000000001,609.8505000000001,body
(v)PtCl2.2NH3,8.884615384615385,13,0,3,1,0,105.95999999999998,171.89,585.1145000000001,595.4505000000001,body
2,9.5,1,0,3,1,0,314.4,320.28999999999996,643.5505,653.0505,body
2,9.5,1,0,3,1,0,314.4,320.28999999999996,629.1505000000001,638.6505000000001,body
0,9.5,1,0,3,1,0,314.4,320.28999999999996,614.7505000000001,624.2505000000001,body
1,9.5,1,0,3,1,0,314.4,320.28999999999996,600.3505000000001,609.8505000000001,body
0,9.5,1,0,3,1,0,314.4,320.28999999999996,585.9505000000001,595.4505000000001,body
(i) Secondary 4,10.5,15,0,3,1,0,90.24,168.9604,550.0695000000001,560.5695000000001,body
(iii) Secondary 6,10.5,17,0,3,1,0,90.24000000000001,174.95999999999998,535.4295000000001,545.9295000000001,body
(ii) Secondary 6,10.5,16,0,3,1,0,228.24,309.9595,550.0695000000001,560.5695000000001,body
(iv) Secondary 6,10.5,16,0,3,1,0,228.24,312.2405,535.4295000000001,545.9295000000001,body
(v) Secondary 4,10.5,15,0,3,1,0,366.24,447.24,535.4295000000001,545.9295000000001,body
Solution,13.0,8,0,3,1,0,456.76300499999996,499.48430499999995,548.857,561.857,H3
Solution,13.0,8,0,3,1,0,457.155,499.87629999999996,548.857,561.857,H3
Solution,13.0,8,0,3,1,0,456.96,499.68129999999996,548.6619999999999,561.6619999999999,H3
Solution,13.0,8,0,3,1,0,457.155,499.87629999999996,548.467,561.467,H3
Solution,13.0,8,0,3,1,0,456.7632,499.48449999999997,548.467,561.467,H3
Difference between a double salt and a complex,9.5,46,0,3,1,0,191.76,439.21270000000015,495.0164999999999,504.5164999999999,body
Both double salts as well as complexes are formed by the combination,10.5,68,0,3,1,0,191.76,551.7628000000005,479.2694999999999,489.7694999999999,body
"of two or more stable compounds in stoichiometric ratio. However, they",10.5,70,0,3,1,0,191.76,551.6399999999999,466.66949999999986,477.16949999999986,body
"differ in the fact that double salts such as carnallite, KCl.MgCl2.6H2O,",10.377777777777778,72,0,3,1,0,191.75999999999993,551.76,453.32989999999984,464.56949999999983,body
"Mohr’s salt, FeSO4.(NH4)2SO4.6H2O, potash alum, KAl(SO4)2.12H2O, etc.",9.98985507246377,69,0,3,1,0,191.76,551.6400000000001,440.7298999999998,451.9694999999998,body
"dissociate into simple ions completely when dissolved in water. However,",10.5,72,0,3,1,0,191.7600000000001,551.7600000000001,428.8694999999998,439.3694999999998,body
complex ions such as [Fe(CN)6]4– of K4[Fe(CN)6] do not dissociate into,10.122857142857145,70,0,3,1,0,191.7600000000001,551.7611,415.52989999999977,428.7098999999998,body
Fe2+ and CN– ions.,9.766666666666671,18,0,3,1,0,191.76000000000008,286.2000000000001,403.66949999999974,416.10989999999975,body
"WernerWernerWernerWernerWerner was born on December 12, 1866, in Mülhouse,",11.324324324324325,74,0,3,2,0,232.5908,518.8910999999997,337.226,351.646,body
a small community in the French province of Alsace.,9.5,51,0,3,1,0,232.79999999999995,518.8942000000002,325.67050000000006,335.17050000000006,body
His study of chemistry began in Karlsruhe (Germany),9.5,51,0,3,1,0,232.79999999999995,518.8943,314.2705000000001,323.7705000000001,body
"and continued in Zurich (Switzerland), where in his",9.5,51,0,3,1,0,232.79999999999995,518.8942999999999,302.8705000000001,312.3705000000001,body
"doctoral thesis in 1890, he explained the difference in",9.5,55,0,3,1,0,232.79999999999995,518.8927999999999,291.47050000000013,300.97050000000013,body
properties of certain nitrogen containing organic,9.5,49,0,3,1,0,232.79999999999995,518.8954999999999,280.07050000000015,289.57050000000015,body
substances on the basis of isomerism. He extended vant,9.5,54,0,3,1,0,232.79999999999995,518.8925999999999,268.6705000000002,278.1705000000002,body
Hoff’s theory of tetrahedral carbon atom and modified,9.5,53,0,3,1,0,232.79999999999995,518.8919000000003,257.2705000000002,266.7705000000002,body
it for nitrogen. Werner showed optical and electrical differences between,9.5,73,0,3,1,0,122.87999999999995,518.8838999999998,245.87050000000016,255.37050000000016,body
"complex compounds based on physical measurements. In fact, Werner was",9.5,69,0,3,1,0,122.87999999999994,518.8823,234.47050000000016,243.97050000000016,body
the first to discover optical activity in certain coordination compounds.,9.5,73,0,3,1,0,122.87999999999994,503.9007000000003,223.07050000000015,232.57050000000015,body
(1866-1919),10.5,11,0,3,1,0,125.96199999999989,190.40499999999986,268.5650000000001,279.0650000000001,body
(1866-1919),10.5,11,0,3,1,0,126.27699999999989,190.71999999999986,268.5650000000001,279.0650000000001,body
(1866-1919),10.5,11,0,3,1,0,126.11999999999989,190.56299999999987,268.4070000000001,278.9070000000001,body
(1866-1919),10.5,11,0,3,1,0,126.27699999999989,190.71999999999986,268.2500000000001,278.7500000000001,body
(1866-1919),10.5,11,0,3,1,0,125.96199999999989,190.40499999999986,268.2500000000001,278.7500000000001,body
"He, at the age of 29 years became a full professor at Technische",9.5,64,0,3,1,0,140.87999999999994,518.8988999999999,209.63050000000015,219.13050000000015,body
Hochschule in Zurich in 1895. Alfred Werner was a chemist and educationist.,9.5,75,0,3,1,0,122.87999999999994,518.8910999999999,198.23050000000015,207.73050000000015,body
His accomplishments included the development of the theory of coordination,9.5,74,0,3,1,0,122.87999999999991,518.8979000000004,186.83050000000014,196.33050000000014,body
"compounds. This theory, in which Werner proposed revolutionary ideas about",9.5,74,0,3,1,0,122.87999999999991,518.8863999999999,175.43050000000014,184.93050000000014,body
"how atoms and molecules are linked together, was formulated in a span of",9.5,72,0,3,1,0,122.87999999999988,518.8855999999998,164.03050000000013,173.53050000000013,body
"only three years, from 1890 to 1893. The remainder of his career was spent",9.5,74,0,3,1,0,122.87999999999988,518.9007999999995,152.63050000000013,162.13050000000013,body
gathering the experimental support required to validate his new ideas. Werner,9.5,77,0,3,1,0,122.87999999999988,518.8809999999999,141.23050000000012,150.73050000000012,body
became the first Swiss chemist to win the Nobel Prize in 1913 for his work,9.5,74,0,3,1,0,122.87999999999988,518.8998000000005,129.83050000000011,139.33050000000011,body
on the linkage of atoms and the coordination theory.,9.5,52,0,3,1,0,122.87999999999988,406.3334999999999,118.43050000000011,127.93050000000011,body
Chemistry,9.5,9,0,3,1,0,78.0,129.0032,85.0705,94.5705,body
120,9.5,3,0,3,1,0,137.76,155.88039999999998,85.0705,94.5705,body
5.25.25.25.25.2Definitions of,14.0,29,0,4,1,0,60.747004000000004,162.45200000000003,723.1459999999998,737.5659999999999,H3
Definitions of,14.0,14,0,4,1,0,87.75,162.03200000000004,723.5659999999998,737.5659999999998,H3
Definitions of,14.0,14,0,4,1,0,88.17,162.45200000000003,723.5659999999998,737.5659999999998,H3
Definitions of,14.0,14,0,4,1,0,87.96,162.24200000000002,723.3559999999998,737.3559999999998,H3
Definitions of,14.0,14,0,4,1,0,87.75,162.03200000000004,723.1459999999998,737.1459999999998,H3
SomeSomeSomeSomeSome,14.0,20,0,4,1,0,87.75399999999999,117.45079999999999,706.3459999999998,720.7659999999997,H3
Important,14.0,9,0,4,1,0,87.7495,140.1915,689.9656999999999,703.9656999999999,H3
Important,14.0,9,0,4,1,0,88.17,140.612,689.9656999999999,703.9656999999999,H3
Important,14.0,9,0,4,1,0,87.96000000000001,140.402,689.7556999999998,703.7556999999998,H3
Important,14.0,9,0,4,1,0,88.17,140.612,689.5456999999999,703.5456999999999,H3
Important,14.0,9,0,4,1,0,87.7495,140.1915,689.5456999999999,703.5456999999999,H3
Terms,14.0,5,0,4,1,0,87.747,120.7482,673.1656999999998,687.1656999999998,H3
Terms,14.0,5,0,4,1,0,88.17,121.1712,673.1656999999998,687.1656999999998,H3
Terms,14.0,5,0,4,1,0,87.96000000000001,120.96120000000002,672.9556999999998,686.9556999999998,H3
Terms,14.0,5,0,4,1,0,88.17,121.1712,672.7456999999998,686.7456999999998,H3
Terms,14.0,5,0,4,1,0,87.747,120.7482,672.7456999999998,686.7456999999998,H3
Pertaining to,14.0,13,0,4,1,0,87.75,160.4727,656.3656999999997,670.3656999999997,H3
Pertaining to,14.0,13,0,4,1,0,88.17,160.89270000000002,656.3656999999997,670.3656999999997,H3
Pertaining to,14.0,13,0,4,1,0,87.96,160.6827,656.1556999999997,670.1556999999997,H3
Pertaining to,14.0,13,0,4,1,0,87.75,160.4727,655.9456999999998,669.9456999999998,H3
Pertaining to,14.0,13,0,4,1,0,88.17,160.89270000000002,655.9456999999998,669.9456999999998,H3
Coordination,14.0,12,0,4,1,0,87.74999999999999,156.7519,639.5656999999997,653.5656999999997,H3
Coordination,14.0,12,0,4,1,0,88.16999999999999,157.17190000000002,639.5656999999997,653.5656999999997,H3
Coordination,14.0,12,0,4,1,0,87.95999999999998,156.96189999999999,639.3556999999996,653.3556999999996,H3
Coordination,14.0,12,0,4,1,0,88.16999999999999,157.17190000000002,639.1456999999997,653.1456999999997,H3
Coordination,14.0,12,0,4,1,0,87.74999999999999,156.7519,639.1456999999997,653.1456999999997,H3
Compounds,14.0,9,0,4,1,0,87.75579999999998,148.4774,622.7656999999996,636.7656999999996,H3
Compounds,14.0,9,0,4,1,0,88.16999999999997,148.89159999999998,622.7656999999996,636.7656999999996,H3
Compounds,14.0,9,0,4,1,0,87.95999999999998,148.6816,622.5556999999995,636.5556999999995,H3
Compounds,14.0,9,0,4,1,0,87.75579999999998,148.4774,622.3456999999996,636.3456999999996,H3
Compounds,14.0,9,0,4,1,0,88.16999999999997,148.89159999999998,622.3456999999996,636.3456999999996,H3
(a)Coordination entity,9.5,22,0,4,1,0,174.0,300.72429999999997,728.5364999999999,738.0364999999999,body
A coordination entity constitutes a central metal atom or ion bonded,10.5,68,0,4,1,0,192.0,534.0014999999999,713.5095,724.0095,body
"to a fixed number of ions or molecules. For example, [CoCl3(NH3)3]",10.3,66,0,4,1,0,192.0,534.0300000000001,700.1699,711.5295,body
is a coordination entity in which the cobalt ion is surrounded by,10.5,65,0,4,1,0,192.0000000000001,533.9983000000001,688.6695,699.1695,body
three ammonia molecules and three chloride ions. Other examples,10.5,63,0,4,1,0,192.0000000000001,533.9993999999999,676.3095,686.8095,body
"are [Ni(CO)4], [PtCl2(NH3)2], [Fe(CN)6]4–, [Co(NH3)6]3+.",9.63571428571429,56,0,4,1,0,192.0000000000001,447.0000000000002,662.9698999999999,676.2698999999999,body
(b)Central atom/ion,9.5,19,0,4,1,0,174.00000000000023,281.2835000000002,647.6564999999999,657.1564999999999,body
"In a coordination entity, the atom/ion to which a fixed number",10.5,62,0,4,1,0,192.00000000000023,533.9974000000003,632.5095,643.0095,body
of ions/groups are bound in a definite geometrical arrangement,10.5,62,0,4,1,0,192.00000000000023,534.0004,620.1495,630.6495,body
"around it, is called the central atom or ion. For example, the",10.5,62,0,4,1,0,192.00000000000023,534.0,607.7895,618.2895,body
"central atom/ion in the coordination entities: [NiCl2(H2O)4],",10.28360655737705,61,0,4,1,0,192.00000000000023,534.0000000000002,594.5699,605.8095,body
"[CoCl(NH3)5]2+ and [Fe(CN)6]3– are Ni2+, Co3+ and Fe3+, respectively.",9.607246376811599,69,0,4,1,0,192.00000000000017,533.8800000000002,582.0899,595.3898999999999,body
These central atoms/ions are also referred to as Lewis acids.,10.5,61,0,4,2,0,192.00000000000017,519.0000000000002,570.5159999999998,581.0894999999999,body
(c)Ligands,9.5,10,0,4,1,0,174.00000000000023,235.44160000000022,554.2964999999999,563.7964999999999,body
The ions or molecules bound to the central atom/ion in the,10.5,58,0,4,1,0,192.00000000000023,533.9986000000002,539.2695,549.7695,body
coordination entity are called ligands. These may be simple ions,10.5,64,0,4,1,0,192.00000000000023,534.0006000000001,526.9095,537.4095,body
"such as Cl–, small molecules such as H2O or NH3, larger molecules",10.296923076923077,65,0,4,1,0,192.00000000000023,533.8807000000003,513.5699,526.8698999999999,body
"such as H2NCH2CH2NH2 or N(CH2CH2NH2)3 or even macromolecules,",9.922950819672176,61,0,4,1,0,192.00000000000026,533.9992000000003,501.2098999999999,512.5695,body
such as proteins.,10.5,17,0,4,1,0,192.00000000000028,282.0004000000003,489.7094999999999,500.2094999999999,body
When a ligand is bound to a metal ion through a single donor,10.5,60,0,4,1,0,210.00000000000028,533.9988000000002,475.3094999999999,485.8094999999999,body
"atom, as with Cl–, H2O or NH3, the ligand is said to be unidentate.",10.302985074626866,67,0,4,2,0,192.00000000000028,533.9700000000004,461.9698999999999,475.2698999999999,body
When a ligand can bind through two donor atoms as in,10.5,52,0,4,1,0,210.6000000000003,534.0022000000005,450.46949999999987,460.96949999999987,body
"2– (oxalate), the",9.982352941176472,17,0,4,1,0,451.20000000000033,533.8802000000003,438.1094999999998,450.42989999999986,body
"H2NCH2CH2NH2 (ethane-1,2-diamine) or C2O4",9.856097560975613,41,0,4,1,0,210.6000000000003,451.2620000000003,437.24989999999985,448.60949999999985,body
ligand is said to be didentate and when several donor atoms are,10.5,63,0,4,2,0,210.6000000000003,534.0008000000004,425.5559999999998,436.1294999999998,body
"present in a single ligand as in N(CH2CH2NH2)3, the ligand is said",10.233333333333334,66,0,4,1,0,210.60000000000028,533.8791000000003,412.40989999999977,423.76949999999977,body
to be polydentate. Ethylenediaminetetraacetate ion (EDTA4–) is,10.358064516129033,62,0,4,2,0,210.60000000000034,533.8801000000003,400.8359999999998,413.2298999999998,body
an important hexadentate ligand. It can bind through two,10.5,56,0,4,1,0,210.6000000000003,533.9982000000003,388.42949999999973,398.92949999999973,body
nitrogen and four oxygen atoms to a central metal ion.,10.5,54,0,4,1,0,210.6000000000003,494.03870000000074,376.0694999999997,386.5694999999997,body
When a di- or polydentate ligand uses its two or more donor,10.5,59,0,4,1,0,210.0000000000003,533.9987000000002,361.66949999999974,372.16949999999974,body
"atoms simultaneously to bind a single metal ion, it is said to be a",10.5,67,0,4,1,0,192.0000000000003,534.0024000000001,349.30949999999973,359.80949999999973,body
chelate ligand. The number of such ligating groups is called the,10.5,64,0,4,2,0,192.0000000000003,534.0000000000005,336.75599999999974,347.3294999999997,body
"denticity of the ligand. Such complexes, called chelate complexes",10.5,65,0,4,2,0,192.00000000000034,533.9995000000001,324.39599999999973,334.9694999999997,body
tend to be more stable than similar complexes containing unidentate,10.5,67,0,4,1,0,192.00000000000034,533.9964000000008,312.1094999999997,322.6094999999997,body
ligands. Ligand which has two different donor atoms and either of,10.5,65,0,4,1,0,192.00000000000034,534.0008000000004,299.62949999999967,310.12949999999967,body
the two ligetes in the complex is called ambidentate,10.5,52,0,4,2,0,279.00000000000034,534.0000000000003,287.1959999999997,297.76949999999965,body
– and,9.620000000000005,5,0,4,1,0,508.4400000000004,534.0000000000003,274.9094999999996,287.22989999999965,body
ligand. Examples of such ligands are the NO2,10.4,44,0,4,2,0,279.00000000000034,508.50200000000035,274.04989999999964,285.40949999999964,body
SCN– ions. NO2,9.871428571428575,14,0,4,1,0,279.0000000000004,355.62200000000036,261.68989999999957,274.8698999999996,body
– ion can coordinate either through,10.374285714285715,35,0,4,1,0,355.68000000000035,534.0000000000002,262.42949999999956,274.8698999999996,body
nitrogen or through oxygen to a central metal,10.499999999999984,45,0,4,1,0,279.00000000000034,534.0001000000002,250.06949999999958,260.56949999999955,body
atom/ion.,10.5,9,0,4,1,0,279.00000000000034,329.27960000000036,237.70949999999957,248.20949999999957,body
"Similarly, SCN– ion can coordinate through the",10.404347826086957,46,0,4,1,0,279.00000000000034,534.0005000000004,223.30949999999956,235.62989999999954,body
sulphur or nitrogen atom.,10.5,25,0,4,1,0,279.00000000000034,411.0012000000003,210.82949999999957,221.32949999999957,body
(d)Coordination number,9.5,22,0,4,1,0,174.00000000000034,311.28430000000037,194.65649999999954,204.15649999999954,body
